55	6.344	-0.287751	0.0934729	-0.0213731	-0.601954
56	-0.208388	0.0105564	0.890143	5.45273	-0.593672
57	0.346962	-0.670906	0.433158	0.171537	6.21683
58	-0.904651	0.396205	6.95383	0.898595	0.82615
59	6.62439	0.705938	0.989714	-0.79233	-0.694616
60	0.00684974	0.997888	6.27508	0.362793	-0.513666
61	0.582331	-0.36679	-0.0191338	5.83007	-0.310783
62	5.11434	-0.0200769	0.709464	-0.86888	-0.895368
63	5.27842	-0.740548	-0.27814	0.0755648	0.117526
64	-0.774294	0.391442	-0.565944	-0.148071	6.45403
65	0.877666	0.733469	-0.363485	-0.448676	6.95516
66	-0.564619	6.37134	-0.48939	-0.528329	0.256222
67	0.866498	-0.636683	5.35385	-0.432239	0.386176
68	-0.707999	5.66977	-0.979561	-0.08311	0.857914
69	5.01715	-0.194147	-0.912935	0.112591	0.916445
70	0.251563	6.42652	-0.586775	-0.701963	-0.498758
71	-0.658703	-0.664493	0.770599	6.06115	-0.490556
72	-0.732229	-0.62651	5.31423	-0.779566	0.291752
73	0.869933	6.39513	-0.559497	-0.321141	-0.265518
74	-0.660806	-0.791944	6.5503	-0.702221	-0.0418819
75	0.894529	5.88074	0.483963	-0.705387	0.341968
76	-0.907168	0.956186	0.088577	0.697512	5.16416
77	0.350184	5.25604	-0.548276	0.538079	0.856401
78	0.44199	-0.963918	6.4608	0.09881	0.786447
79	6.31762	-0.0107103	-0.73412	0.74391	-0.255677
80	0.0115524	-0.584498	6.42555	0.421765	-0.376973
81	0.814003	0.915481	0.979317	0.0347849	5.56242
82	0.421558	-0.594483	6.96436	0.242654	0.313669
83	0.835298	0.0582523	5.61421	-0.200983	0.487012
84	0.00452035	-0.0977644	5.68534	-0.218973	0.125873
85	5.23674	0.321627	-0.0315886	0.651302	-0.0932503
86	-0.569481	-0.301587	6.53814	0.906062	-0.977366
87	5.96792	0.72705	0.47336	0.642678	-0.569792
88	-0.442759	-0.647422	6.70255	-0.782743	0.0927101
89	0.382779	-0.379319	-0.813937	6.30414	-0.630939
90	-0.962032	5.03942	0.99447	-0.0586663	-0.514016
91	-0.941617	0.566149	0.723256	6.71747	0.814686
92	0.506949	5.10239	0.782898	-0.31503	-0.0185267
93	0.492981	6.38274	-0.614476	-0.0842442	-0.323765
94	0.165534	-0.844064	5.74928	-0.386818	0.473514
95	-0.231602	-0.897313	5.86217	0.516957	0.622547
96	0.378878	6.74823	-0.698142	0.0303515	0.167723
97	-0.109231	6.82565	-0.689449	-0.735023	0.668856
98	0.577593	-0.481906	0.393644	0.245959	6.63035
99	0.864425	6.96342	-0.964112	-0.514994	0.297959
100	0.681965	0.818594	-0.0696454	5.87727	-0.205313
101	0.97646	0.462712	6.886	0.631197	-0.585608
102	0.652049	0.903389	-0.299917	0.920261	6.28396
103	0.0632487	-0.873508	-0.436642	0.394384	5.02812
104	-0.984011	0.347307	6.79916	-0.566057	0.853058
105	0.844967	0.126019	5.12578	-0.937307	0.838865
106	0.475454	0.333799	6.31071	0.771522	0.888331
107	0.515912	-0.556573	6.23339	0.779172	-0.28408
108	-0.657699	-0.488489	6.9726	0.819805	0.0609344
109	6.25035	-0.24483	0.484424	0.393946	-0.117018
110	6.43169	-0.0295727	-0.93281	0.972744	-0.738157
111	0.541611	-0.49039	6.72777	0.906967	0.426663
112	0.300002	0.309529	0.04216	0.347146	6.27922
113	-0.152099	0.0964027	0.595034	-0.410548	5.31495
114	-0.472252	0.341855	0.77275	-0.872558	6.27383
115	0.151894	6.77102	-0.738959	0.237807	-0.691466
116	-0.976275	-0.363275	0.864959	0.255325	5.51678
117	5.97527	-0.0774825	-0.0236645	-0.307135	0.598736
118	0.85652	-0.615387	0.842458	6.58569	0.753323
119	-0.163907	-0.216519	6.89287	0.923783	-0.951229
120	-0.811516	6.66892	-0.407632	0.219139	0.774034
121	0.928227	5.97023	-0.450704	0.1281	0.281841
122	0.994871	-0.459993	0.920513	0.277572	5.59118
123	-0.0349002	-0.765384	0.237604	0.0265089	6.09028
124	-0.141768	-0.774456	5.73657	0.0593445	-0.920371
125	-0.857501	-0.481054	-0.0729872	6.45754	-0.219551
126	-0.698728	-0.843078	0.90376	6.37188	-0.018782
127	-0.213358	-0.676222	0.29263	6.67693	-0.793174
128	6.07669	-0.876805	0.470257	0.123433	-0.378273
129	6.32762	-0.430633	-0.279525	0.878166	0.200978
130	6.85219	0.116838	-0.349713	0.618965	0.422865
131	-0.710205	5.8021	0.539624	-0.851508	-0.244131
132	0.23822	0.912723	6.66237	-0.278201	0.195137
133	-0.269334	-0.52248	5.16288	-0.654938	-0.588269
134	-0.86825	5.02142	0.662526	-0.999576	0.758579
135	-0.16004	5.27432	0.253521	-0.950336	-0.882653
136	5.24434	-0.524256	-0.679816	0.742727	-0.436076
137	-0.482514	0.327333	-0.556531	0.482597	6.62753
138	0.582516	0.598805	-0.420648	6.2106	-0.421341
139	-0.567623	5.60043	0.661662	0.103286	0.167071
140	5.58729	0.661619	-0.430842	0.782591	0.956549
141	-0.461787	0.522089	-0.897946	-0.19577	6.60794
142	6.40909	0.890543	-0.643272	0.354875	-0.488553
143	-0.918846	0.0137127	0.385044	-0.51153	6.50577
144	0.232179	0.283223	0.58103	0.742428	5.91554
145	0.1681	0.94175	0.167526	6.11232	-0.142714
146	0.865255	0.731324	0.937667	5.73603	0.676534
147	6.67794	0.884437	-0.42773	0.153885	0.321842
148	0.913582	5.01524	-0.4379	-0.797763	-0.503587
149	-0.773157	0.660322	6.02889	0.633741	0.476152
150	-0.460842	6.00988	-0.484209	0.917626	0.604282
151	0.84613	-0.0478907	0.0675214	5.90314	-0.460457
152	-0.503045	0.656961	-0.312871	6.23298	-0.397063
153	0.819975	6.00542	-0.762976	0.448646	0.639892
154	0.706683	-0.968004	-0.71461	6.64932	0.452782
155	6.82116	-0.287528	-0.372121	0.260348	0.735668
156	0.168403	0.812251	6.38323	0.645407	-0.70777
157	5.90069	-0.877398	0.983576	0.418729	-0.41767
158	5.22037	0.430475	-0.204867	-0.69286	0.136252
159	-0.0522387	0.0768695	0.845541	-0.0927775	5.10952
160	-0.790658	-0.897206	0.412375	5.06038	-0.731656
161	0.655873	-0.817739	0.530527	5.58679	-0.10699
162	0.792608	6.38599	0.739277	0.422484	0.263139
163	-0.0788437	0.680899	-0.590494	0.446048	6.31686
164	5.60897	-0.92874	0.812532	-0.868751	0.0661434
165	0.0283846	0.685333	6.38329	0.675013	0.130567
166	0.82655	0.570711	0.206546	6.91555	0.483143
167	-0.914262	5.5211	0.715852	0.507245	-0.31909
168	0.0461795	-0.0355062	-0.213433	5.12181	0.919627
169	-0.128115	0.715189	5.57291	-0.744944	0.013496
170	0.054415	0.711221	0.252464	0.0761073	5.95934
171	0.0852699	-0.383106	0.368688	0.572374	5.41091
172	6.89058	-0.6428	-0.85297	0.961368	0.336232
173	0.333792	5.64848	0.931511	0.024154	-0.372364
174	-0.503021	6.94089	0.521541	-0.00857047	0.0206285
175	-0.455532	-0.490359	0.283565	6.68984	0.69313
176	5.22127	-0.580176	0.273749	-0.773193	-0.90261
177	-0.00150511	0.517941	0.920014	0.0613932	5.04047
178	6.72068	0.523867	-0.462468	-0.0469145	-0.590868
179	0.760535	5.20237	0.661366	0.126569	0.921984
180	0.158491	0.10013	-0.251794	0.757346	5.91463
181	0.379583	0.297009	0.887844	6.71918	0.388329
182	0.482502	0.242076	6.4245	0.372193	0.0610784
183	6.96618	0.481916	-0.291187	-0.483201	-0.488948
184	-0.53034	-0.4969	5.59332	0.88996	-0.178683
185	0.565215	6.5559	-0.947225	-0.679562	-0.620185
186	-0.907623	5.69138	-0.376479	0.817802	0.253728
187	0.150513	0.366372	6.14852	0.825313	0.888456
188	6.61336	-0.276983	-0.895032	0.290077	0.299279
189	0.625044	-0.849383	0.451882	-0.923686	5.36495
190	-0.419575	0.332623	-0.901038	6.82753	0.177657
191	-0.200327	-0.322768	0.731869	-0.732229	5.52441
192	0.0447808	0.577674	-0.159121	5.39804	0.828406
193	-0.97019	-0.798276	6.73882	-0.619159	0.23288
194	-0.348902	-0.864167	5.19354	0.558094	0.783693
195	-0.908323	5.11424	-0.608836	-0.658059	-0.120456
196	-0.573239	0.613191	6.82291	0.140513	0.610188
197	5.39569	0.583449	0.519639	-0.540208	-0.778281
198	0.671612	0.465425	-0.773148	-0.477081	6.90713
199	-0.388794	-0.828028	6.76508	0.717744	0.953268
200	6.69912	0.691613	0.982753	-0.905255	-0.265296
201	0.227042	5.12863	0.123114	0.33606	0.0031525
202	-0.0616945	-0.401655	5.66636	0.310708	0.170302
203	-0.657654	-0.317411	0.40729	6.11715	-0.474556
204	5.10009	-0.0754427	0.742382	-0.136504	-0.81229
205	0.0289618	0.539126	6.98272	0.142202	-0.816801
206	0.669912	5.6481	-0.648437	-0.996608	-0.846293
207	-0.468712	-0.802075	0.475932	6.89987	0.80736
208	-0.0185796	6.92465	0.768197	-0.993391	0.853068
209	0.510057	-0.78974	6.88321	0.0665335	0.395106
210	0.453207	0.704473	0.917189	6.9881	-0.974321
211	-0.88701	6.0155	-0.767841	-0.66042	-0.393916
212	0.423295	6.61015	-0.818892	0.0546289	0.821531
213	0.346215	5.2191	0.811759	-0.966765	-0.0909143
214	-0.540464	-0.155923	0.725677	-0.776965	6.76802
215	0.393482	0.388336	6.17508	0.870276	0.337766
216	-0.0965364	6.41593	-0.526064	0.416637	-0.886774
217	0.425266	0.651381	-0.751291	5.48756	-0.0605626
218	-0.717436	0.261179	5.90704	0.520193	-0.947571
219	5.88643	0.301865	-0.230355	0.932638	0.620097
220	-0.819645	-0.606508	5.92345	0.476561	-0.13695
221	5.24216	-0.322546	0.832423	-0.408152	0.563847
222	0.0951944	6.99319	0.159434	-0.121893	-0.0583423
223	0.98134	0.321934	-0.212779	0.63894	5.94958
224	-0.596744	-0.494586	0.100904	0.0259456	5.97709
225	0.664775	-0.740044	-0.543987	5.77999	-0.333482
226	0.531331	-0.325083	-0.860866	-0.0148985	5.50371
227	-0.0791555	0.0581331	0.211008	-0.17023	5.05173
228	-0.397031	0.208475	5.20168	-0.196808	-0.803174
229	-0.982988	-0.738466	6.48139	-0.384317	0.0876365
230	0.75761	-0.508724	-0.697967	6.14948	-0.725496
231	-0.77767	6.86939	0.95383	0.264394	-0.015464
232	0.149644	-0.0295984	0.758804	5.66527	-0.687975
233	-0.0968187	0.908525	0.176138	-0.12051	6.2994
234	-0.94779	6.50918	0.934818	-0.787121	0.987408
235	5.14353	0.356716	0.73524	0.067306	-0.578207
236	-0.968584	6.14087	0.965097	0.468919	-0.252508
237	6.37352	-0.473129	0.822297	-0.0902268	0.590963
238	0.904926	6.51009	-0.123966	0.664146	-0.590253
239	0.708323	5.75294	0.152217	0.234507	0.584613
240	-0.947285	-0.40082	-0.853615	5.28549	0.990204
241	0.317277	-0.846911	5.61234	0.758808	0.735374
242	-0.518755	5.41679	0.132008	0.408994	-0.624451
243	0.592158	0.201204	-0.737438	0.964801	5.11989
244	-0.873517	-0.283467	6.56196	0.554074	0.972157
245	0.990263	-0.271727	0.226474	-0.984208	5.36094
246	-0.017121	0.578935	5.95495	-0.484778	0.263814
247	5.92917	-0.22569	-0.0828735	-0.477424	-0.0594138
248	5.59668	0.716532	0.884943	0.832274	0.161222
249	0.968266	6.62521	0.421712	0.324083	-0.0844423
250	0.871635	5.01478	-0.657323	0.191425	-0.475417
251	-0.3655	0.790055	6.21762	-0.444552	-0.0329182
252	0.656592	0.815413	5.48174	0.509551	-0.145618
253	-0.102217	0.170572	-0.7374	5.54165	0.382871
254	6.0768	-0.841388	-0.599586	0.549084	-0.426303
255	-0.501048	0.230364	0.714019	0.810784	6.2129
256	5.49545	0.129048	-0.677011	0.599631	0.695171
257	-0.917375	5.39198	-0.957337	0.138799	0.490078
258	6.91311	0.130235	-0.758115	0.577988	-0.73205
259	-0.845112	-0.699358	0.811515	6.93791	0.245504
260	5.32817	-0.527359	0.317896	-0.890942	0.996962
261	0.284653	6.64199	0.919232	0.157077	-0.0602475
262	6.41177	-0.995499	0.148932	0.0735414	-0.992087
263	5.54988	-0.0289046	0.772865	0.508833	0.919507
264	-0.539421	-0.748081	-0.332549	6.40391	-0.354503
265	6.08965	-0.40098	-0.0479329	0.831721	-0.789077
266	-0.485337	0.0699945	6.62473	-0.294407	0.949789
267	0.600881	-0.870624	-0.125776	5.17782	-0.238913
268	0.611874	6.63035	0.530945	0.909532	0.759841
269	5.94305	0.534795	-0.673898	-0.0393389	0.998456
270	0.227846	-0.538158	6.75237	-0.190705	-0.53542
271	-0.648871	0.708075	0.121001	6.17361	0.576006
272	-0.923839	0.823157	5.28957	-0.100665	-0.697975
273	-0.474414	-0.86767	-0.0342148	6.09541	-0.366144
274	-0.45344	-0.215864	0.993023	5.51939	-0.756937
275	5.37715	-0.198455	-0.0261622	0.82974	-0.101931
276	-0.355383	-0.281357	0.681265	-0.117619	6.14646
277	-0.143222	0.0966074	6.3623	0.376974	-0.562132
278	0.625447	-0.438232	0.636711	6.93483	0.807254
279	0.336466	-0.50876	5.83063	-0.0400119	0.593586
280	0.604166	6.45901	0.767944	-0.248767	-0.214386
281	-0.499367	5.78027	0.957337	0.40113	0.954565
282	0.912895	6.76746	0.379172	0.318603	-0.857158
283	-0.708616	0.9946	-0.775549	-0.127873	6.20504
284	-0.321228	0.605727	6.31643	0.897331	0.766758
285	-0.315384	-0.763406	0.611951	-0.440649	6.29596
286	0.366729	-0.987942	-0.609468	5.74545	-0.855302
287	6.65807	0.589727	0.389206	0.321231	-0.232038
288	0.0859617	-0.0654456	-0.305891	6.12	-0.610842
289	-0.420575	6.36521	-0.966229	0.984298	-0.549033
290	-0.204096	-0.708578	6.3552	0.705539	-0.0249855
291	0.769063	5.82202	-0.210596	-0.298666	-0.660033
292	0.586575	6.23786	-0.819961	0.944538	0.753201
293	0.183151	0.796043	-0.7111	6.02575	-0.541634
294	0.378681	6.52551	-0.53457	0.543024	0.37967
295	0.786657	-0.757836	-0.52934	-0.180272	5.04726
296	-0.587612	0.38365	-0.297265	0.588076	6.63097
297	6.25629	0.447982	0.964932	-0.454134	-0.375705
298	0.858228	-0.652012	-0.221254	5.88236	-0.795414
299	0.223032	0.483382	-0.984271	6.16254	-0.264609
300	5.62645	0.222569	-0.319163	0.798347	0.103014
301	-0.807758	0.763711	-0.326331	0.721956	5.78822
302	0.763682	0.823376	5.05227	0.834656	-0.070618
303	6.55356	-0.111051	-0.0430701	-0.405004	0.442035
304	0.639477	0.0868884	6.87889	0.389561	0.964832
305	5.62275	0.128871	-0.359639	0.0829483	0.42221
306	0.937244	-0.265015	6.17732	-0.749095	-0.547702
307	-0.921396	-0.756126	0.740642	0.500678	6.98448
308	0.118892	0.37352	5.20326	-0.502225	0.970265
309	-0.406123	0.821244	0.934506	5.41532	-0.0664225
310	-0.864752	0.0658183	-0.401708	6.54601	-0.95686
311	-0.716375	0.109201	0.630309	0.376812	6.2621
312	-0.0468189	0.619869	-0.563665	6.31646	0.794975
313	-0.455593	0.861964	0.407595	0.37557	6.45448
314	0.581638	6.02504	-0.41893	-0.711017	-0.23839
315	5.17577	0.00026641	0.780004	-0.589451	-0.662998
316	-0.0391414	5.47262	0.664599	0.58166	0.849676
317	6.8949	0.195788	0.893102	-0.184313	0.0499216
318	-0.661292	-0.64233	0.559391	0.422653	5.28369
319	5.32161	-0.0637512	-0.862339	0.982773	0.60274
320	-0.0974905	-0.595754	0.229313	-0.152937	6.71163
321	0.596724	5.19696	-0.905013	-0.990748	0.34046
322	0.570691	-0.233771	-0.158825	6.17008	0.289568
323	0.0487726	-0.2648	-0.429602	-0.296447	5.38717
324	-0.181484	-0.0482591	-0.559709	5.89915	0.780172
325	5.87929	0.688986	0.202436	-0.283168	-0.976367
326	5.46239	0.483746	0.640389	-0.559452	-0.177878
327	6.91722	0.960697	0.470917	-0.448382	-0.237264
328	-0.474656	0.503386	-0.112867	0.460712	5.33601
329	-0.26645	0.150757	-0.852699	-0.0818072	5.21326
330	6.59511	-0.750842	0.159842	0.224241	0.857891
331	6.56325	0.0748776	-0.713045	0.209982	0.852128
332	-0.775177	-0.541301	0.681991	6.90407	0.143649
333	0.932698	0.932747	6.61837	0.0412308	0.0197384
334	-0.127756	0.249758	0.945113	0.705054	5.60196
335	-0.672679	0.218381	0.86993	0.434963	5.81634
336	0.332269	0.381113	0.266884	0.433633	5.53956
337	-0.300605	6.0207	0.0425069	0.285746	-0.736212
338	0.0740175	5.11725	0.13366	-0.341793	0.00901437
339	-0.0342551	-0.395774	-0.462322	-0.27943	6.85173
340	-0.442016	0.760964	6.69134	0.192066	-0.165614
341	-0.11723	-0.715317	-0.00451242	6.98642	-0.232045
342	0.824107	6.39605	0.422313	-0.5165	-0.629867
343	5.93267	-0.135199	-0.153348	0.615606	0.145655
344	-0.723711	0.234851	5.31236	-0.00150626	-0.787741
345	0.936295	0.896164	0.947523	-0.84973	6.28678
346	5.03846	0.684815	-0.370233	-0.0917268	-0.790798
347	5.4241	0.877051	0.226595	-0.563137	0.578243
348	-0.669639	-0.194235	-0.802773	5.11516	0.771049
349	-0.107881	0.360382	-0.697038	5.11243	-0.791963
350	0.678455	0.670549	0.119401	-0.8892	6.12603
351	-0.208392	0.480101	5.56718	-0.841711	0.117249
352	-0.903074	-0.261563	-0.00475873	5.3917	0.547021
353	-0.684714	-0.584663	-0.707487	6.93845	-0.293289
354	-0.831692	0.726521	5.46263	0.00595142	-0.412848
355	0.385215	-0.883707	-0.55418	6.23929	-0.931498
356	0.929979	0.87272	-0.404087	0.199633	5.08894
357	0.812086	-0.53124	5.49881	-0.504345	-0.104927
358	-0.628267	-0.857059	6.43183	-0.106014	0.423876
359	5.28092	-0.967383	0.640133	-0.244364	-0.876652
360	5.45106	-0.163649	-0.662301	-0.689409	0.998766
361	0.704455	0.799832	5.32479	-0.892205	0.79549
362	5.82315	-0.987449	-0.882147	0.139214	-0.56317
363	-0.419559	5.79115	0.520609	0.207976	-0.329761
364	5.48467	0.572071	0.24452	-0.501464	0.215689
365	0.398168	0.622802	5.03748	0.110736	-0.25925
366	6.83485	-0.353826	0.337559	-0.805551	0.238498
367	0.3446	0.840705	-0.257175	5.7544	-0.145299
368	0.0182262	-0.430425	0.407995	6.14268	0.200695
369	-0.294716	0.241842	-0.945844	6.43945	-0.110511
370	0.991043	-0.574733	-0.0902827	-0.701816	6.90029
371	0.607607	0.0480931	-0.357973	5.99304	0.267602
372	0.300814	-0.0193177	-0.628453	0.417074	6.63495
373	-0.545222	-0.365032	6.0955	-0.163046	0.383821
374	-0.048122	-0.698979	6.26324	-0.794389	-0.337235
375	0.420437	6.72071	-0.165012	-0.649668	0.774584
376	-0.715355	0.107644	6.14131	-0.979108	-0.20217
377	-0.718736	-0.138367	-0.898715	-0.0809767	6.63082
378	0.268883	0.0433843	-0.287549	0.493675	6.97876
379	-0.949349	-0.890744	0.797659	6.50963	0.74618
380	0.489903	-0.571293	6.57125	-0.807993	-0.0809191
381	-0.998685	-0.652829	5.44043	0.506778	0.200698
382	6.10385	0.438241	-0.800317	0.365123	-0.071893
383	-0.241727	0.216953	0.82039	5.11802	0.992666
384	-0.818263	0.544841	0.486084	6.9715	-0.835982
385	-0.247565	0.795507	6.94071	-0.684331	-0.729022
386	5.01172	-0.612179	-0.4479	0.727764	-0.312144
387	-0.49453	0.534966	5.19117	0.270927	-0.464516
388	-0.518684	0.705733	0.132164	6.75259	-0.617192
389	-0.180668	-0.892358	6.76898	0.0977323	-0.993804
390	-0.561693	0.307224	-0.796316	6.52491	-0.111015
391	-0.956365	6.8519	0.0146052	0.422042	0.38324
392	0.35871	0.517732	0.478794	-0.342266	5.81609
393	6.50969	0.732861	-0.594689	0.534811	0.399582
394	0.861444	5.62262	0.176839	-0.638354	0.764399
395	6.54892	-0.168851	0.082391	-0.090775	0.795326
396	6.01488	-0.0870614	0.114929	-0.0178817	-0.755346
397	-0.500211	0.937373	6.83481	-0.869352	-0.61384
398	-0.816853	0.271392	0.807871	-0.685701	5.33483
399	-0.146125	0.852619	-0.55364	6.06588	-0.614421
400	0.559423	-0.0167297	0.0171443	-0.114733	5.32227
401	-0.945995	0.764907	6.57363	0.336691	-0.78024
402	5.32749	-0.0871136	-0.533503	0.272702	-0.120015
403	0.398274	0.707279	6.32941	0.926027	0.870793
404	5.44211	-0.548038	-0.998046	0.150743	-0.292314
405	5.40565	0.213334	-0.372447	0.0943765	0.29622
406	0.89523	0.386807	0.0672899	0.515769	5.62551
407	5.9456	0.745689	0.170808	-0.536146	0.236391
408	0.208136	0.55133	5.89478	0.803126	-0.586837
409	6.95341	0.691798	-0.549851	-0.0533436	-0.438013
410	-0.982516	-0.848987	0.444479	5.33834	0.707479
411	0.841512	-0.026989	6.58212	-0.541924	0.523309
412	-0.585473	-0.846322	0.776118	0.431083	6.37663
413	-0.590006	0.480524	5.2209	0.00197802	0.0331252
414	-0.464927	5.74732	0.816171	0.975256	-0.827125
415	-0.0414376	5.96904	0.0936688	-0.138567	-0.945188
416	-0.0258514	-0.129298	5.49195	-0.371802	0.112991
417	0.540814	-0.684231	0.0240214	5.53827	0.196704
418	-0.0324331	0.9769	-0.0954019	0.0184308	6.37791
419	-0.49198	5.19407	0.0612781	0.300298	0.620452
420	-0.970188	0.892975	6.59833	-0.189076	0.122047
421	5.68739	-0.940021	-0.108163	0.69884	-0.342059
422	0.36338	0.271794	0.983642	6.98443	0.65131
423	0.771495	5.76027	0.0316965	0.323569	-0.708723
424	0.796094	5.79975	0.189512	-0.082494	-0.509073
425	6.23031	0.860147	0.716982	0.903326	-0.821857
426	-0.76786	5.04096	-0.530941	0.525854	0.293023
427	-0.339282	-0.432888	0.38131	0.639503	5.74202
428	6.44238	-0.0618198	-0.466481	-0.494608	0.905661
429	0.341328	0.58649	0.570207	5.16963	0.619147
430	0.0846341	-0.499529	6.46269	0.602916	-0.854784
431	0.849294	-0.198798	5.11678	0.180481	0.323528
432	0.606663	-0.155908	5.78742	0.927095	-0.851507
433	0.519738	-0.981497	-0.453209	5.33744	-0.747216
434	0.79255	0.0910779	0.177935	5.03216	0.0201494
435	0.800034	-0.789328	-0.781298	5.01365	0.216108
436	5.28748	-0.0776602	0.613147	0.0672462	-0.225732
437	-0.500347	-0.394832	-0.848228	5.47862	0.859812
438	-0.0756119	5.74008	-0.617462	-0.837697	-0.784885
439	-0.753347	5.09601	-0.814141	0.3636	0.186021
440	-0.924012	-0.973267	-0.842636	6.20821	0.311749
441	5.49345	-0.263149	-0.101895	-0.960813	-0.15505
442	-0.729442	-0.493554	5.23023	-0.453062	0.0743544
443	-0.272748	6.82044	0.882728	0.962687	0.940343
444	0.187205	-0.736979	0.838666	6.99667	-0.76
445	5.21222	-0.961228	0.200169	-0.335988	-0.901608
446	-0.744726	0.793852	5.46785	0.128491	0.665944
447	0.520075	-0.213714	-0.064748	5.87586	-0.528409
448	-0.749004	0.148734	0.73721	-0.427999	5.56791
449	-0.134089	0.149977	0.763796	-0.83434	5.48079
450	6.87297	-0.380923	-0.50635	-0.497284	0.813355
451	0.260386	5.14519	-0.172395	-0.850165	0.280881
452	-0.705023	6.92574	-0.382498	-0.305219	-0.336901
453	5.44765	-0.0651427	-0.217938	0.873986	-0.613275
454	5.96645	0.965623	-0.428542	-0.821562	-0.53316
455	5.52242	-0.304209	0.39538	-0.000681635	0.85964
456	-0.601801	5.06637	0.877619	-0.667736	0.144149
457	-0.0201292	0.470282	-0.886177	-0.829697	5.33196
458	0.835679	5.10896	-0.399801	0.2712	-0.641659
459	6.4139	0.328034	-0.304079	-0.39921	-0.866918
460	5.57803	-0.185372	0.40478	0.946748	0.0486837
461	-0.816121	6.04455	-0.481716	-0.253765	0.166567
462	-0.251557	-0.258616	0.517046	0.257605	6.52064
463	-0.391565	6.37427	-0.29202	-0.533813	0.434152
464	0.274899	0.411432	0.971556	-0.638027	5.27332
465	0.829747	0.0784529	0.0799301	6.14939	-0.444437
466	-0.50727	0.196204	6.56154	0.311211	0.918425
467	-0.823255	-0.373758	0.424663	6.83306	-0.94043
468	-0.217241	-0.909663	0.951745	-0.588174	6.88639
469	-0.678503	0.93059	5.02139	-0.389255	-0.455781
470	5.46197	-0.673979	0.958364	0.0713837	0.497396
471	0.535867	-0.890831	6.3859	0.400239	-0.195048
472	0.414722	-0.54921	5.48163	0.755512	-0.187488
473	-0.870951	-0.616233	0.293599	0.334205	6.26437
474	0.230062	0.0866024	0.285649	-0.817896	6.64765
475	-0.0494014	0.923938	0.703044	6.40221	-0.881522
476	-0.244337	6.00601	-0.021495	-0.0398476	0.327212
