239	29.9486	16.7741
240	31.84	19.392
241	56.2816	29.9179
242	27.8029	17.9268
243	26.2431	20.3489
244	58.2047	21.4355
245	27.949	14.9104
246	27.9889	17.8913
247	26.7214	23.1946
248	34.95	59.6546
249	57.3272	26.3857
250	66.4721	24.999
251	56.4048	25.7236
252	23.7715	21.6888
253	28.5826	15.0188
254	27.6842	17.2977
255	24.9501	13.2936
256	26.143	19.8433
257	23.2687	18.566
258	56.6113	24.7725
259	28.0899	14.2981
260	56.8681	31.6679
261	26.4519	20.3617
262	26.0094	19.9119
263	31.4197	60.9414
264	35.8144	60.4874
265	28.8729	22.5203
266	61.3241	24.8943
267	63.582	25.3832
268	29.6179	17.9155
269	26.8502	19.5383
270	29.2631	18.6294
271	28.9679	18.1537
272	29.8278	62.2862
273	28.151	14.7338
274	31.6743	61.6335
275	63.5135	24.795
276	22.1779	20.8677
277	28.3285	17.8531
278	28.8235	17.8358
279	57.6045	25.9774
280	27.8511	18.6455
281	28.9643	18.4854
282	24.1521	20.0387
283	31.4965	12.563
284	25.0735	20.08
285	57.7034	26.6086
286	30.7515	15.6868
287	53.3483	26.5867
288	29.3316	61.5764
289	26.784	18.1961
290	28.0135	21.3279
291	26.6125	18.5116
292	29.1831	21.1058
293	26.0969	19.9417
294	30.4069	60.4555
295	26.2887	18.787
296	25.0024	20.4278
297	25.5916	16.359
298	26.4492	17.8697
299	31.2539	16.6234
300	37.9725	57.4682
301	27.5519	15.9776
302	55.1638	25.7877
303	23.8381	17.9872
304	59.4536	24.3429
305	24.8826	21.3425
306	34.3268	60.9996
307	32.1587	20.8196
308	59.5745	25.7731
309	24.3711	18.918
310	27.0983	19.3943
311	28.3562	18.8257
312	53.6804	25.5891
313	27.5395	19.5901
314	35.4622	61.0488
315	29.0124	62.0855
316	34.1215	61.9852
317	57.8796	21.95
318	26.3287	17.9345
319	26.6753	20.1336
320	61.207	26.9811
321	32.2546	59.8831
322	25.165	19.9092
323	30.763	58.2788
324	35.387	58.6135
325	57.2089	25.4386
326	56.3599	24.9461
327	24.4572	21.6686
328	25.4998	18.4108
329	28.7793	15.8597
330	59.6062	24.7911
331	27.2346	18.3935
332	26.8701	20.6881
333	26.456	21.706
334	26.1751	18.844
335	34.2821	59.1989
336	25.3636	22.7672
337	28.0329	16.2457
338	24.5402	20.1539
339	60.2179	26.2711
340	27.947	21.6237
341	26.3493	22.3434
342	28.4488	15.5886
343	52.7854	23.7739
344	27.7997	20.7384
345	29.122	13.097
346	60.9619	21.2561
347	60.6595	25.9831
348	25.6405	21.2592
349	59.3414	27.4491
350	24.8211	24.1667
351	25.7251	21.5643
352	57.5739	25.5133
353	58.5674	24.2188
354	26.4535	20.7362
355	29.9435	18.2737
356	25.5456	19.6446
357	23.9136	20.1887
358	26.1486	17.3571
359	34.03	58.7506
360	29.2668	21.8703
361	57.8046	27.0087
362	34.4054	62.697
363	27.9336	18.2445
364	24.8659	19.9168
365	57.7526	23.481
366	36.5641	56.1322
367	27.7334	15.5483
368	55.5123	24.9613
369	33.8466	56.0691
370	31.9786	59.4202
371	29.2025	20.0104
372	25.0734	21.7138
373	31.951	56.6379
374	28.1959	19.6042
375	34.6727	55.5044
376	54.0758	26.9857
377	28.4248	14.6104
378	24.8359	19.9311
379	55.648	24.5192
380	29.3369	18.6711
381	32.4639	63.2605
382	26.8006	23.7492
383	29.5955	20.6
384	23.6129	19.3474
385	33.843	61.806
386	56.9103	26.4723
387	27.8248	15.3385
388	25.5797	14.0516
389	22.9944	23.3196
390	30.2531	61.4195
391	31.4654	19.3287
392	25.8127	23.3124
393	24.65	18.2575
394	28.5948	15.6157
395	30.1016	16.5664
396	28.2822	16.3893
397	32.661	60.6735
398	57.3922	30.3063
399	59.717	25.773
400	25.9399	20.8132
401	24.5888	18.2584
402	59.7432	25.7482
403	23.2114	22.3684
404	25.7967	19.012
405	58.3513	22.6864
406	58.372	23.5962
407	30.0829	19.594
408	29.6128	18.909
409	38.7197	59.0916
410	30.6105	18.6722
411	55.7576	24.1208
412	58.5818	30.7239
413	58.4601	23.6618
414	31.8164	57.1172
415	23.8418	16.3473
416	26.4347	19.6068
417	29.7411	15.3244
418	27.4799	16.1575
419	54.8498	24.0422
420	52.7393	22.4781
421	34.8211	62.2358
422	28.8325	16.5757
423	23.1738	18.9161
424	56.1905	27.4044
425	27.2354	15.2488
426	32.3392	66.8975
427	33.5213	62.0534
428	27.7876	15.7
429	25.0276	16.7987
430	55.5959	26.919
431	22.7171	20.1562
432	61.182	26.555
433	58.3932	21.2951
434	28.2036	17.476
435	59.4014	19.5134
436	56.9479	25.2582
437	29.9685	19.4399
438	25.6183	18.8505
439	29.732	62.1987
440	62.7933	24.1544
441	27.827	20.205
442	36.9849	55.3937
443	23.9332	20.8927
444	29.0548	14.0318
445	24.4336	17.166
446	25.4751	21.718
447	26.4484	19.5225
448	57.5466	24.4734
449	26.82	24.3995
450	56.7456	24.858
451	34.792	58.2491
452	31.3908	17.8851
453	27.1553	20.1164
454	29.0711	16.7629
455	26.7018	17.4293
456	27.0433	19.0632
457	23.1869	17.4844
458	30.351	17.3838
459	59.7535	26.1696
460	24.7476	18.1925
461	28.3227	13.8663
462	24.6446	22.1493
463	28.6515	19.881
464	56.0346	29.9884
465	26.1632	13.3559
466	28.5266	19.4731
467	24.2527	17.0337
468	59.6215	24.0397
469	25.9947	17.6224
470	28.8397	17.9293
471	27.1452	17.9906
472	32.3275	58.6426
473	28.0714	21.5128
474	28.4114	12.3236
475	23.4625	17.356
476	33.6609	62.5995
477	58.0812	26.7379
478	60.6044	23.7518
479	24.6088	21.4554
480	25.3414	21.6942
481	26.5385	19.7765
482	37.4033	61.1116
483	57.8884	28.3057
484	56.69	24.4897
485	25.3392	14.5837
486	27.4514	22.4109
487	31.1771	59.2349
488	28.5855	12.9839
489	55.6177	26.7781
490	29.1626	13.9933
491	61.5736	24.7198
492	55.6876	29.7084
493	28.8349	15.4771
494	26.6404	19.1176
495	27.7701	17.1581
496	27.291	18.9449
497	27.5177	16.6356
498	27.294	17.9306
499	27.8544	15.0335
500	33.7816	59.9159
501	23.7427	18.3986
502	28.5431	17.3591
503	24.0497	20.5145
504	26.1658	23.213
505	28.0171	15.9725
506	58.0942	26.117
507	27.1152	13.8521
508	26.6356	18.7325
509	26.7988	19.0073
510	26.8308	14.2325
511	54.8091	24.8482
512	26.9591	19.0201
513	58.218	24.1088
514	27.17	20.1716
515	23.5321	19.4103
516	59.6409	22.8644
517	53.7641	27.0571
518	31.3315	14.5408
519	25.4694	20.9512
520	24.8674	20.3063
521	57.7336	24.141
522	25.1517	19.5736
523	28.5536	17.4114
524	55.5096	26.3776
525	25.0929	21.4385
526	25.7531	22.1476
527	28.4313	18.5781
528	29.0825	12.1995
529	25.6225	19.3814
530	28.8628	19.0337
531	32.7468	58.2418
532	26.9157	20.9723
533	24.8318	23.1527
534	24.8462	23.1943
535	25.1574	21.6748
536	56.2558	21.588
537	30.5674	18.2754
538	56.7781	22.4991
539	56.9535	26.7735
540	57.8808	25.7817
541	56.1603	24.1989
542	24.784	14.7064
543	28.6423	64.2799
544	27.4913	20.1906
545	23.9427	22.8517
546	37.109	57.9008
547	36.1943	60.8978
548	27.6417	17.1979
549	26.7134	19.6826
550	33.3961	61.0341
551	30.4845	17.9487
552	29.4445	19.7334
553	35.2728	57.4729
554	56.6516	26.9778
555	25.2867	19.9888
556	26.2499	18.6289
557	32.2864	56.7073
558	27.8892	23.1627
559	58.8994	21.3768
560	33.6648	60.5666
561	59.7945	24.7999
562	26.2785	20.4379
563	29.0499	20.2973
564	59.4639	26.3853
565	25.4254	22.485
566	29.7773	22.7325
567	57.1907	26.7145
568	29.1775	19.4797
569	28.2954	15.28
570	58.3204	28.4611
571	20.9883	15.2685
572	22.9072	22.7389
573	27.0375	18.6398
574	27.114	21.0154
575	24.9771	18.9979
576	30.1817	17.3755
577	28.7913	19.5955
578	26.2127	21.3069
579	26.9343	18.3755
580	29.3428	18.0716
581	27.6466	18.4533
582	22.1781	13.7257
583	38.0314	57.4824
584	29.1639	20.4895
585	28.6211	16.1578
586	25.624	22.1824
587	56.47	27.0949
588	32.2014	58.4221
589	27.1736	18.3081
590	53.7673	29.0063
591	36.4272	57.9248
592	58.9906	27.7883
593	34.3537	59.7882
594	59.8809	27.0401
595	56.5013	29.4425
596	60.8911	26.02
597	35.5449	60.9862
598	60.4393	19.6533
599	25.6037	20.3364
600	59.5117	27.0142
601	26.419	20.1831
602	54.2569	25.8646
603	38.0292	55.4659
604	29.1809	17.5975
605	26.0896	18.5225
606	26.4654	21.8693
607	35.4512	57.713
608	32.1398	59.1069
609	57.3751	27.5879
610	59.3989	25.8375
611	57.7187	26.4337
612	22.5228	18.5194
613	26.7885	17.6016
614	58.0367	25.721
615	58.0982	27.1719
616	24.514	21.4167
617	58.3	23.138
618	25.8512	19.4612
619	53.6626	25.5969
620	33.8622	57.122
621	26.7244	21.194
622	58.039	25.4165
623	58.1988	24.945
624	27.4364	22.4651
625	56.3708	24.8488
626	55.7393	24.5792
627	25.473	19.2566
628	25.8459	18.9843
629	28.882	16.0835
630	33.0272	56.6996
631	25.6013	19.3623
632	29.0015	18.9452
633	26.5525	23.2915
634	25.3407	19.2915
635	58.224	23.0679
636	23.7183	22.4168
637	29.3657	22.1589
638	59.0589	27.0979
639	24.4544	21.4237
640	58.0517	26.6527
641	25.6839	16.7241
642	27.7067	18.1074
643	60.3687	27.3625
644	28.4421	17.1551
645	32.2566	60.1811
646	58.3781	26.7336
647	56.7727	25.6771
648	27.1566	22.8437
649	57.4014	25.8624
650	31.9407	59.1074
651	31.4421	18.6107
652	25.0349	20.7167
653	25.0151	20.9583
654	29.2461	19.3416
655	59.5591	24.2554
656	59.0762	23.6398
657	58.8823	26.4674
658	57.8825	23.8566
659	56.7017	24.3891
660	26.2292	19.2556
661	27.8508	19.96
662	29.625	18.8669
663	23.8035	17.86
664	27.302	19.7875
665	57.5451	26.4622
666	27.0945	23.7258
667	29.8425	21.1467
668	26.448	18.404
669	27.0694	19.7977
670	26.1247	22.2358
671	31.3802	20.6292
672	57.053	27.5442
673	33.8207	60.4694
674	28.3719	17.1305
675	34.5017	56.0689
676	26.8888	23.5332
677	25.1202	21.4379
678	35.1844	58.2676
679	29.5806	22.5678
680	36.603	55.4269
681	23.3514	19.3356
682	27.7494	17.7104
683	54.719	27.1313
684	34.1357	62.1662
685	35.8386	58.8686
686	25.2446	21.0139
687	32.6376	60.3305
688	27.9579	19.8366
689	27.1946	15.028
690	55.9294	25.7369
691	26.074	21.842
692	24.0979	21.6955
693	25.8754	12.9785
694	27.0782	20.3062
695	23.5335	20.7247
696	25.1253	19.3777
697	29.0078	14.7216
698	25.5275	20.4485
699	36.6034	59.2621
700	23.9025	22.2247
701	29.7237	15.5521
702	24.5065	22.9773
703	59.1736	26.3727
704	25.7358	19.752
705	26.9783	22.9034
706	27.8896	16.3825
707	24.6008	17.6359
708	27.8652	20.1636
709	25.8568	20.9664
710	28.2003	14.0639
711	30.5972	60.2137
712	25.3438	18.2077
713	30.1488	18.0392
714	57.188	25.991
715	28.1622	17.9738
716	24.1962	18.9288
717	25.9604	20.6952
718	56.5992	22.2301
719	25.3339	23.2978
720	28.631	16.138
721	58.2403	25.2054
722	34.5072	55.7914
723	56.7624	30.3652
724	25.8911	14.4165
725	27.2498	15.5922
726	57.1141	26.8262
727	27.8959	20.6207
728	30.4337	18.5882
729	56.9665	24.1052
730	36.7671	59.5088
731	59.2499	23.5443
732	24.061	17.7185
733	58.9889	24.7791
734	24.5786	19.206
735	60.1821	21.1005
736	26.6397	21.9768
737	28.7167	17.6296
738	22.0389	19.8753
739	27.6757	24.9988
740	55.681	25.3774
741	58.134	26.6749
742	34.6376	57.9342
743	29.4184	20.1478
744	24.6202	17.1757
745	29.9944	16.6801
746	53.9914	28.3129
747	28.7896	14.7639
748	21.108	23.6377
749	26.8568	23.9989
750	26.2906	22.1086
751	59.4122	24.8813
752	25.6529	20.6676
753	29.0164	62.7318
754	26.5882	15.9143
755	27.7846	15.9212
756	29.3661	16.9018
757	33.2747	60.8871
758	27.1812	19.276
759	26.8332	19.6726
760	25.4724	20.3779
761	26.9752	64.5238
762	22.7348	18.0534
763	59.6836	21.9655
764	25.2675	23.2107
765	36.9294	57.3764
766	57.873	23.0611
767	56.7623	26.5332
768	27.9756	15.8178
769	25.3961	17.5373
770	27.8745	18.7901
771	30.0239	21.2413
772	58.282	26.3174
773	59.2262	22.8779
774	30.5203	18.8402
775	30.1821	21.5616
776	31.5191	62.1422
777	31.3177	59.8773
778	24.8168	17.4767
779	25.4187	24.2536
780	24.6827	20.3337
781	56.8614	24.8479
782	28.8269	16.2066
783	34.3336	58.0351
784	60.3217	23.4922
785	55.9534	26.3848
786	57.4646	23.2806
787	28.2921	17.0896
788	26.9772	18.8599
789	30.4971	19.3375
790	36.9074	58.8549
791	58.7289	23.5496
792	56.5014	25.2077
793	59.0198	24.4491
794	30.2788	14.5873
795	32.7602	57.9829
796	27.0926	18.3477
797	24.1363	19.2176
798	38.9485	56.2643
799	28.7944	18.7082
800	26.8497	18.3495
801	29.7169	14.4437
802	26.4006	15.5399
803	26.51	19.6524
804	25.098	22.5963
805	56.63	23.5242
806	24.2743	24.9736
807	34.1299	61.1791
808	54.5312	25.5045
809	61.15	22.4923
810	24.0784	18.4544
811	28.5674	17.2108
812	29.8722	16.8472
813	26.5652	22.1096
814	21.7469	19.9691
815	25.3177	20.4644
816	26.5745	20.8042
817	28.77	57.6316
818	59.2105	27.7558
819	28.7177	20.2159
820	34.2508	60.1116
821	57.2569	24.639
822	25.9915	20.0417
823	28.1526	18.8876
824	61.7532	26.7917
825	26.5562	16.6694
826	32.4779	58.0313
827	25.5732	21.4782
828	56.6062	23.6431
829	22.8603	18.823
830	58.6262	26.3678
831	27.403	25.2715
832	24.4963	22.7685
833	56.4027	22.7108
834	31.3622	61.9781
835	60.7997	22.3934
836	28.9995	14.4766
837	61.7416	26.8017
838	29.2654	20.9205
839	34.6852	56.834
840	57.0533	27.4088
841	59.6119	31.0463
842	57.9624	27.8438
843	35.4583	57.5877
844	27.6554	20.2953
845	29.013	15.3262
846	59.9644	24.1197
847	25.9173	20.605
848	28.6878	21.2915
849	24.8832	21.1414
850	27.0958	16.771
851	34.463	58.7306
852	25.8186	22.3544
853	57.2387	27.7788
854	26.5652	21.0947
855	31.1581	59.0689
856	58.344	23.7448
857	62.4449	24.8247
858	30.26	20.8602
859	58.3866	24.0467
860	29.7639	21.79
861	57.477	28.9249
862	26.4735	17.4293
863	28.0235	18.6803
864	26.3495	22.1164
865	30.0401	59.3396
866	24.0246	22.2437
867	29.6531	59.6278
868	29.3006	20.9983
869	26.5534	18.4678
870	24.8557	18.1547
871	33.0728	60.582
872	33.0336	60.7907
873	57.7625	27.6946
874	27.2753	17.8958
875	29.3795	20.5744
876	29.2673	15.9016
877	30.795	20.5463
878	59.0757	26.1291
879	27.2447	19.3974
880	33.3123	60.9511
881	25.9612	19.5498
882	30.1794	18.2333
883	29.3213	17.4508
884	30.9787	16.0776
885	32.6278	57.9181
886	25.3152	18.9574
887	56.1357	24.9776
888	21.317	21.9741
889	55.709	27.7174
890	27.2339	22.2487
891	29.4159	18.8042
892	25.2606	20.8035
893	24.9528	18.2745
894	26.1227	19.5327
895	61.0191	24.866
896	24.8026	21.6768
897	26.7635	13.8003
898	27.6857	14.294
899	30.0632	63.7689
900	55.8153	22.7907
901	58.7542	26.4823
902	25.9225	16.8772
903	60.3662	27.0898
904	26.1932	18.6415
905	35.5334	56.4272
906	30.853	17.8231
907	27.6851	17.3426
908	56.7327	29.7771
909	59.4981	25.8745
910	24.3607	24.1054
911	59.3763	23.4022
912	30.9607	61.1177
913	56.793	24.0558
914	23.8574	18.7142
915	59.1723	25.8015
916	26.0905	21.707
917	27.1644	23.016
918	25.3519	17.8262
919	24.8071	18.5495
920	55.7855	26.5908
921	29.1451	59.8837
922	25.8179	21.8795
923	28.4268	22.0222
924	57.5316	26.0189
925	27.6455	21.3006
926	27.925	18.7059
927	58.7068	21.0107
928	26.6281	17.8661
929	26.063	22.2078
930	57.5262	28.222
931	29.0656	23.3539
932	26.5851	18.2371
933	58.2683	22.4619
934	27.1365	21.2535
935	27.2052	14.4507
936	27.9105	19.976
937	28.4679	60.9146
938	31.3153	60.3445
939	32.1638	17.961
940	23.5563	18.7768
941	57.0527	22.79
942	56.1548	25.7599
943	28.9074	19.3087
944	29.5707	60.0388
945	57.0264	22.7757
946	27.5862	19.1326
947	27.0163	19.1777
948	56.6801	24.4227
949	57.0079	25.3107
950	34.6199	57.1413
951	30.4996	60.5524
952	61.6936	26.381
953	22.8932	24.2073
954	32.5207	61.467
955	25.9925	20.1093
956	30.1978	59.6097
957	57.348	25.5443
958	22.173	24.3796
959	33.8083	60.156
960	33.1028	63.8693
961	35.0938	61.0278
962	27.8049	18.6721
963	58.1387	24.6286
964	27.6758	19.23
965	31.1868	13.5416
966	33.7936	60.2218
967	37.2219	59.0269
968	60.2948	27.4971
969	24.2073	17.5704
970	29.0067	18.8684
971	33.8992	60.1454
972	27.5103	14.2445
973	30.5774	60.4351
974	26.3099	20.4842
975	26.3186	18.1859
976	30.4279	18.8416
977	29.7415	21.1455
978	56.8304	25.451
979	59.3049	22.9298
980	34.4432	61.6409
981	27.0194	19.8701
982	32.2483	61.968
983	23.7755	20.2261
984	24.5241	18.8992
985	24.1758	19.5274
986	27.3329	20.9638
987	58.827	26.5975
988	27.3064	17.9788
989	35.0607	62.6786
990	27.8692	17.7777
991	57.0658	25.789
992	58.9002	24.8642
993	28.4887	19.1846
994	29.5056	59.4602
995	59.2985	29.0172
996	23.321	24.188
997	56.9627	23.4153
998	29.4959	16.3057
999	24.2698	20.4146
1000	63.8013	24.2872
1001	62.4522	21.346
1002	28.2037	19.4865
1003	58.1968	27.2945
1004	27.1976	18.1324
